,evasión,genero,adulto_mayor,tiene_pareja,dependientes,antiguedad,servicio_telefónico,multiples_lineas,internet,seguridad_online,respaldo_en_la_nube,proteccion_de_dispositivo,soporte_tecnico,streaming_TV,streaming_peliculas,tipo_de_contrato,factura_digital,metodo_de_pago,cargo_mensual,cargo_total,cargo_diario,cantidad_servicios
5478,0,Female,0,1,1,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.7,1810.55,0.8233333333333334,2
5479,0,Male,0,1,1,61,1,0,DSL,1,1,1,1,1,1,One year,0,Bank transfer (automatic),84.9,5264.5,2.83,8
5480,0,Female,0,0,0,26,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),100.5,2599.95,3.35,6
5481,1,Female,0,1,1,48,1,1,Fiber optic,0,0,0,0,0,1,One year,1,Mailed check,82.05,4029.95,2.735,4
5482,0,Male,0,1,1,60,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.55,1205.05,0.685,1
5483,0,Male,0,1,0,15,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),68.6,1108.6,2.2866666666666666,2
5484,0,Female,0,1,0,69,1,0,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),106.4,7251.9,3.546666666666667,7
5485,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.65,19.65,0.6549999999999999,1
5486,1,Male,0,1,0,59,0,0,DSL,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),41.05,2452.7,1.3683333333333332,3
5487,0,Male,0,1,1,54,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,105.2,5637.85,3.506666666666667,7
5488,0,Male,0,1,1,72,0,0,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),60.95,4549.05,2.0316666666666667,6
5489,0,Female,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.5,150.35,0.65,1
5490,0,Male,0,1,1,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.5,90.05,1.4833333333333334,2
5491,0,Male,0,1,1,66,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.75,1344.5,0.6583333333333333,1
5492,0,Female,0,1,1,72,1,1,Fiber optic,0,1,1,1,0,1,Two year,1,Bank transfer (automatic),98.65,7129.45,3.2883333333333336,7
5493,1,Male,0,0,0,43,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,75.2,3198.6,2.506666666666667,3
5494,0,Female,1,0,0,57,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,Electronic check,55.0,3094.05,1.8333333333333333,5
5495,1,Female,0,1,1,1,0,0,DSL,0,0,0,1,1,0,Month-to-month,0,Electronic check,40.1,40.1,1.3366666666666667,3
5496,1,Female,0,1,1,32,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),91.05,2954.5,3.0349999999999997,5
5497,0,Male,1,1,0,55,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,113.6,6292.7,3.7866666666666666,8
5498,0,Male,0,1,0,51,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),30.05,1529.45,1.0016666666666667,2
5499,0,Female,0,1,1,6,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,48.8,297.35,1.6266666666666665,3
5500,1,Male,0,1,1,8,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,51.05,415.05,1.7016666666666667,3
5501,0,Female,0,0,0,28,0,0,DSL,0,0,1,1,0,0,Month-to-month,1,Mailed check,35.75,961.4,1.1916666666666667,3
5502,0,Male,0,1,1,16,1,0,DSL,1,1,0,0,0,0,One year,1,Mailed check,55.85,857.8,1.8616666666666668,4
5503,0,Female,1,0,1,30,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,101.3,2974.5,3.3766666666666665,6
5504,0,Female,0,0,0,12,0,0,DSL,0,1,1,1,1,1,One year,0,Electronic check,60.65,743.3,2.0216666666666665,6
5505,1,Female,0,0,0,60,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.9,6396.45,3.5300000000000002,7
5506,0,Male,0,0,0,55,1,0,DSL,0,1,0,1,0,1,One year,1,Electronic check,64.2,3627.3,2.14,5
5507,0,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.35,45.35,1.5116666666666667,2
5508,0,Male,0,1,1,34,0,0,DSL,0,0,0,1,1,0,Two year,1,Electronic check,40.55,1325.85,1.3516666666666666,3
5509,1,Male,0,0,0,15,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,29.7,438.25,0.99,2
5510,1,Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.65,144.15,2.6883333333333335,3
5511,0,Female,0,1,1,6,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.7,94.45,0.6566666666666666,1
5512,1,Male,0,1,0,66,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Credit card (automatic),106.05,6981.35,3.5349999999999997,7
5513,0,Male,0,0,1,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.85,60.65,0.6950000000000001,1
5514,0,Female,0,1,1,72,1,1,Fiber optic,1,1,0,0,1,0,Two year,1,Electronic check,95.1,6843.15,3.17,6
5515,0,Female,0,0,0,10,1,0,DSL,0,0,0,1,0,1,Month-to-month,1,Mailed check,60.95,629.55,2.0316666666666667,4
5516,1,Male,0,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,50.45,50.45,1.6816666666666669,3
5517,0,Female,0,1,1,47,1,0,DSL,0,1,0,1,0,1,Two year,0,Bank transfer (automatic),63.8,3007.25,2.1266666666666665,5
5518,0,Male,0,0,0,22,0,0,DSL,0,0,1,1,1,1,Two year,0,Bank transfer (automatic),56.75,1304.85,1.8916666666666666,5
5519,1,Male,0,0,0,31,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,103.45,3066.45,3.4483333333333333,7
5520,0,Female,0,1,1,39,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Bank transfer (automatic),81.5,3107.3,2.716666666666667,4
5521,1,Male,1,1,0,30,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),50.4,1527.5,1.68,3
5522,0,Female,0,1,1,12,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.1,232.4,0.67,1
5523,1,Male,1,1,0,10,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.65,856.65,2.8883333333333336,4
5524,0,Male,1,1,0,45,1,1,DSL,1,0,1,1,0,1,Two year,0,Credit card (automatic),75.15,3480.35,2.5050000000000003,7
5525,1,Male,0,1,0,18,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,99.4,1742.95,3.3133333333333335,6
5526,0,Male,0,1,1,70,0,0,DSL,0,1,1,1,1,1,One year,0,Electronic check,60.35,4138.7,2.0116666666666667,6
5527,0,Female,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),65.2,4784.45,2.1733333333333333,7
5528,1,Female,0,0,0,12,1,1,Fiber optic,1,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),99.7,1238.45,3.3233333333333333,7
5529,0,Female,0,1,1,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.3,54.7,0.6433333333333333,1
5530,1,Female,0,0,0,4,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),77.95,305.55,2.5983333333333336,4
5531,0,Male,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.15,130.5,0.6716666666666666,1
5532,0,Female,1,1,0,61,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Credit card (automatic),94.2,5895.45,3.14,7
5533,0,Female,1,1,0,42,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Bank transfer (automatic),105.2,4599.15,3.506666666666667,7
5534,0,Male,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,50.75,50.75,1.6916666666666667,3
5535,0,Male,0,0,0,45,0,0,DSL,1,0,1,1,0,0,One year,0,Bank transfer (automatic),42.3,1840.75,1.41,4
5536,0,Female,0,0,0,8,1,0,DSL,1,0,0,1,0,1,Month-to-month,0,Bank transfer (automatic),66.05,574.5,2.2016666666666667,5
5537,0,Female,0,0,0,14,1,0,DSL,0,0,0,1,1,1,Month-to-month,1,Electronic check,69.65,921.4,2.3216666666666668,5
5538,0,Male,0,0,0,18,1,0,DSL,1,0,1,1,1,0,Month-to-month,1,Electronic check,68.35,1299.8,2.2783333333333333,6
5539,0,Female,0,0,0,43,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.7,1188.2,0.8566666666666667,2
5540,0,Male,0,1,0,27,1,0,DSL,1,0,0,0,0,0,One year,0,Credit card (automatic),48.7,1421.75,1.6233333333333335,3
5541,0,Female,0,0,0,18,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.15,1345.75,2.4716666666666667,3
5542,1,Male,0,1,0,5,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.95,100.4,0.8316666666666667,1
5543,0,Female,0,1,1,52,1,0,Fiber optic,1,0,1,1,0,0,Month-to-month,1,Bank transfer (automatic),84.05,4326.8,2.8016666666666667,5
5544,0,Male,0,1,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.0,49.65,0.6666666666666666,1
5545,0,Female,0,0,0,23,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),49.7,1081.25,1.6566666666666667,3
5546,1,Female,0,1,1,17,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.1,409.9,0.8033333333333333,2
5547,0,Female,0,1,0,20,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.35,393.15,0.6783333333333333,1
5548,0,Male,1,0,0,31,1,1,Fiber optic,0,0,1,1,1,0,Month-to-month,1,Bank transfer (automatic),96.6,2877.95,3.2199999999999998,6
5549,0,Female,0,1,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),20.3,20.3,0.6766666666666666,1
5550,0,Male,0,0,0,35,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.2,684.4,0.6733333333333333,1
5551,0,Female,0,1,1,6,0,0,DSL,0,1,1,1,0,0,Two year,0,Mailed check,40.55,217.5,1.3516666666666666,4
5552,1,Female,0,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.55,166.3,2.518333333333333,3
5553,0,Male,0,0,0,14,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.4,275.7,0.6799999999999999,1
5554,0,Male,0,0,0,63,1,1,Fiber optic,0,1,0,0,0,1,One year,0,Credit card (automatic),90.45,5825.5,3.015,5
5555,0,Male,0,1,0,68,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Electronic check,107.7,7320.9,3.5900000000000003,8
5556,0,Male,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,74.5,217.45,2.4833333333333334,3
5557,0,Male,0,0,0,58,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),80.65,4807.35,2.6883333333333335,4
5558,1,Female,0,0,0,19,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,106.6,1934.45,3.5533333333333332,7
5559,1,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.8,45.8,1.5266666666666666,2
5560,0,Female,1,1,1,24,1,0,Fiber optic,0,0,1,0,1,1,Two year,1,Electronic check,96.55,2263.45,3.2183333333333333,5
5561,1,Female,0,0,0,18,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.2,1553.9,2.8400000000000003,4
5562,0,Male,0,1,1,51,1,0,DSL,1,0,0,1,1,1,One year,1,Bank transfer (automatic),76.4,3966.3,2.546666666666667,6
5563,0,Male,0,1,0,45,1,0,DSL,1,1,1,0,1,1,One year,0,Bank transfer (automatic),78.8,3597.5,2.6266666666666665,7
5564,0,Female,0,1,1,61,1,1,DSL,1,1,0,0,0,0,Month-to-month,0,Electronic check,59.8,3641.5,1.9933333333333332,5
5565,1,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.2,20.2,0.6733333333333333,1
5566,0,Female,0,1,0,33,1,0,DSL,0,1,0,1,0,0,One year,1,Credit card (automatic),53.75,1857.3,1.7916666666666667,4
5567,1,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),46.0,84.5,1.5333333333333334,2
5568,1,Female,0,1,0,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.15,156.25,0.6716666666666666,1
5569,0,Female,0,1,1,26,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.65,494.9,0.6549999999999999,1
5570,0,Female,0,0,0,23,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.0,1778.5,2.5,3
5571,1,Male,0,0,0,1,0,0,DSL,0,1,0,1,0,1,Month-to-month,1,Mailed check,44.65,44.65,1.4883333333333333,4
5572,1,Female,0,0,0,2,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.15,196.9,3.171666666666667,5
5573,0,Male,1,1,0,13,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,0,Credit card (automatic),93.8,1261.0,3.1266666666666665,6
5574,1,Female,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.15,20.15,0.6716666666666666,1
5575,0,Female,0,1,0,4,0,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,29.05,129.6,0.9683333333333334,2
5576,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),19.75,19.75,0.6583333333333333,1
5577,1,Male,0,0,0,22,1,1,DSL,1,1,0,0,0,0,Month-to-month,0,Electronic check,59.0,1254.7,1.9666666666666666,5
5578,1,Female,0,0,1,2,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.6,35.85,0.6533333333333334,1
5579,1,Male,0,0,0,1,0,0,DSL,0,0,0,0,0,1,Month-to-month,0,Electronic check,35.9,35.9,1.1966666666666665,2
5580,0,Female,0,0,0,21,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,68.65,1493.2,2.2883333333333336,2
5581,0,Male,1,1,0,45,1,1,Fiber optic,0,1,1,1,1,0,One year,1,Bank transfer (automatic),98.7,4525.8,3.29,7
5582,0,Female,0,0,0,12,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.55,1066.9,2.885,4
5583,0,Male,0,1,1,72,1,1,DSL,1,1,1,0,0,0,Two year,0,Credit card (automatic),64.45,4720.0,2.1483333333333334,6
5584,0,Male,0,1,1,63,1,0,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),74.5,4674.55,2.4833333333333334,7
5585,1,Female,0,1,0,15,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,84.3,1308.4,2.81,4
5586,0,Male,0,1,0,43,1,1,DSL,1,0,1,0,1,1,One year,1,Electronic check,80.2,3581.6,2.6733333333333333,7
5587,0,Female,1,1,0,60,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),110.0,6668.35,3.6666666666666665,8
5588,0,Male,0,1,0,31,1,1,DSL,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),59.05,1882.8,1.9683333333333333,4
5589,0,Female,0,1,1,53,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.55,1007.9,0.6516666666666667,1
5590,0,Female,1,0,0,67,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,54.9,3725.5,1.8299999999999998,4
5591,0,Male,0,0,0,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),88.55,6362.35,2.9516666666666667,9
5592,0,Female,0,0,1,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),20.05,85.5,0.6683333333333333,1
5593,0,Female,0,0,1,51,0,0,DSL,1,0,1,1,1,1,One year,0,Bank transfer (automatic),60.15,3077.0,2.005,6
5594,0,Female,0,0,0,15,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,48.8,720.1,1.6266666666666665,3
5595,0,Female,0,1,1,69,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.8,1436.95,0.66,1
5596,0,Male,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.55,220.75,1.4849999999999999,2
5597,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.9,19.9,0.6633333333333333,1
5598,0,Male,0,0,0,55,1,0,Fiber optic,1,1,0,0,1,1,One year,1,Mailed check,100.9,5552.05,3.3633333333333337,6
5599,0,Male,0,0,0,4,0,0,DSL,1,1,0,1,0,0,Month-to-month,0,Mailed check,42.4,146.4,1.4133333333333333,4
5600,1,Female,0,0,0,2,0,0,DSL,1,1,0,0,0,1,Month-to-month,1,Electronic check,42.6,72.4,1.4200000000000002,4
5601,1,Male,0,0,0,45,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),100.85,4740.0,3.3616666666666664,6
5602,0,Female,0,1,0,19,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.9,839.65,1.4966666666666666,2
5603,1,Male,1,1,0,3,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Mailed check,36.45,93.7,1.215,2
5604,1,Female,0,1,0,28,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,104.8,3046.05,3.493333333333333,7
5605,0,Female,0,1,1,23,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,85.6,1868.4,2.853333333333333,4
5606,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.55,20.55,0.685,1
5607,0,Female,0,0,0,25,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,48.25,1293.8,1.6083333333333334,4
5608,0,Male,0,1,0,71,1,1,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),80.4,5727.15,2.68,8
5609,0,Male,0,0,0,14,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,76.45,1117.55,2.5483333333333333,3
5610,0,Male,0,0,0,24,1,1,DSL,0,0,0,1,0,0,One year,0,Bank transfer (automatic),54.6,1242.25,1.82,4
5611,0,Male,1,0,0,56,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,101.05,5594.0,3.368333333333333,6
5612,1,Male,1,1,0,1,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,80.3,80.3,2.6766666666666667,4
5613,0,Male,1,1,0,7,1,1,DSL,1,1,0,1,0,0,Month-to-month,0,Electronic check,64.2,475.0,2.14,6
5614,0,Female,0,0,0,5,1,0,DSL,1,0,0,1,1,0,Month-to-month,1,Electronic check,64.35,352.65,2.145,5
5615,1,Female,0,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.4,69.4,2.3133333333333335,2
5616,0,Female,0,1,1,19,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.85,434.8,0.8283333333333334,1
5617,1,Female,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.1,552.95,2.503333333333333,3
5618,0,Female,0,1,1,16,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),73.25,1195.75,2.441666666666667,3
5619,0,Female,0,1,1,10,1,0,DSL,0,1,1,0,0,1,One year,1,Mailed check,65.9,660.05,2.1966666666666668,5
5620,0,Female,0,0,0,72,1,1,DSL,1,1,0,0,0,0,Two year,0,Bank transfer (automatic),59.75,4265.0,1.9916666666666667,5
5621,0,Male,1,0,0,51,1,0,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),94.0,4905.75,3.1333333333333333,5
5622,0,Male,1,0,0,67,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),116.1,7839.85,3.8699999999999997,9
5623,0,Female,1,1,0,25,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.3,1813.1,2.31,2
5624,0,Female,0,1,1,45,1,1,DSL,1,1,1,1,1,0,Month-to-month,0,Mailed check,81.3,3541.1,2.71,8
5625,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.3,19.3,0.6433333333333333,1
5626,1,Female,0,0,0,30,1,0,Fiber optic,0,0,0,1,1,0,Month-to-month,0,Electronic check,85.15,2555.9,2.8383333333333334,4
5627,0,Male,0,1,1,11,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,90.6,1020.2,3.02,4
5628,0,Female,0,1,0,20,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Mailed check,81.0,1683.7,2.7,4
5629,0,Male,0,1,0,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),114.3,8244.3,3.81,9
5630,1,Male,0,0,0,38,1,0,DSL,0,0,1,1,0,1,One year,1,Mailed check,62.3,2354.8,2.0766666666666667,5
5631,1,Female,1,1,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.8,24.8,0.8266666666666667,1
5632,1,Male,0,0,0,3,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,98.7,293.65,3.29,6
5633,0,Female,0,1,1,64,1,1,Fiber optic,1,0,0,1,1,1,One year,1,Bank transfer (automatic),104.4,6721.6,3.48,7
5634,0,Male,0,0,0,65,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.55,1218.65,0.6516666666666667,1
5635,1,Female,0,0,0,9,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.75,889.9,3.158333333333333,5
5636,0,Female,0,0,0,60,1,1,DSL,1,0,1,1,0,0,One year,0,Electronic check,64.75,4039.5,2.158333333333333,6
5637,0,Male,0,0,0,35,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),21.45,705.45,0.715,1
5638,0,Male,0,0,0,11,0,0,DSL,0,1,1,0,0,0,Month-to-month,0,Mailed check,34.7,383.55,1.1566666666666667,3
5639,1,Female,0,1,1,33,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.5,740.3,0.8166666666666667,2
5640,0,Female,0,0,0,36,1,0,DSL,1,1,1,1,1,1,One year,0,Bank transfer (automatic),85.85,3003.55,2.8616666666666664,8
5641,0,Male,0,0,0,3,1,0,Fiber optic,0,0,1,1,1,0,Month-to-month,1,Mailed check,89.85,244.45,2.9949999999999997,5
5642,0,Male,0,0,0,31,1,0,Fiber optic,0,0,1,1,1,1,Two year,0,Bank transfer (automatic),99.45,3109.9,3.315,6
5643,0,Male,0,0,0,27,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),19.4,460.25,0.6466666666666666,1
5644,1,Female,1,0,0,40,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),79.2,3233.85,2.64,4
5645,1,Female,0,1,1,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.3,134.5,1.4766666666666666,2
5646,0,Female,0,0,0,52,0,0,DSL,1,1,0,1,0,0,Two year,0,Mailed check,39.1,1982.1,1.3033333333333335,4
5647,0,Male,0,0,1,21,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,80.35,1747.2,2.6783333333333332,4
5648,0,Female,0,1,0,24,1,1,DSL,1,1,1,0,0,0,Month-to-month,0,Mailed check,66.3,1559.45,2.21,6
5649,0,Male,0,1,0,67,1,1,Fiber optic,0,1,0,0,1,0,One year,1,Bank transfer (automatic),88.4,5798.3,2.9466666666666668,5
5650,0,Male,0,0,0,10,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),54.5,568.2,1.8166666666666667,4
5651,0,Male,0,0,0,8,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),70.7,553.4,2.356666666666667,2
5652,0,Male,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,18.95,110.15,0.6316666666666666,1
5653,1,Female,0,0,0,21,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,97.35,2119.5,3.2449999999999997,5
5654,0,Male,0,1,1,65,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.9,1292.6,0.6633333333333333,1
5655,0,Male,0,1,1,72,1,1,Fiber optic,0,0,0,0,0,1,Two year,1,Credit card (automatic),84.5,6130.85,2.816666666666667,4
5656,0,Female,0,0,1,66,1,1,Fiber optic,1,0,1,1,0,0,Two year,1,Credit card (automatic),90.95,5930.05,3.0316666666666667,6
5657,0,Male,0,1,0,66,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),91.7,6075.9,3.0566666666666666,9
5658,0,Male,0,0,0,47,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,103.1,4889.3,3.4366666666666665,7
5659,0,Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.7,83.75,0.69,1
5660,0,Male,0,0,1,21,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.6,397.0,0.6533333333333334,1
5661,0,Female,0,1,0,25,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,74.6,1797.75,2.4866666666666664,3
5662,1,Male,0,0,0,24,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),90.55,2282.55,3.018333333333333,5
5663,0,Female,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.9,1859.2,0.83,2
5664,0,Female,0,0,0,36,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),94.8,3565.65,3.1599999999999997,5
5665,0,Male,0,1,1,49,0,0,DSL,1,0,0,0,0,1,Month-to-month,1,Electronic check,39.2,1838.15,1.3066666666666669,3
5666,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.6,19.6,0.6533333333333334,1
5667,0,Male,0,1,1,18,1,0,DSL,1,0,1,1,1,1,Month-to-month,0,Electronic check,83.25,1611.15,2.775,7
5668,0,Male,0,1,1,15,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Mailed check,75.1,1151.55,2.503333333333333,3
5669,1,Male,0,1,0,8,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,75.0,632.95,2.5,3
5670,0,Male,0,1,0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),85.65,659.45,2.855,4
5671,0,Male,1,0,0,54,1,0,DSL,0,0,1,1,0,1,One year,0,Bank transfer (automatic),65.25,3529.95,2.175,5
5672,0,Male,0,1,0,42,1,1,DSL,1,0,0,0,0,0,One year,0,Credit card (automatic),56.1,2386.85,1.87,4
